[d_loss, g_loss]
1.3773603,-1.3773603
1.3568244,-1.3568244
1.3406539,-1.3406539
1.3140603,-1.3140603
1.3063939,-1.3063939
1.2501357,-1.2501357
1.4203681,-1.4203681
1.465698,-1.465698
1.3002249,-1.3002249
1.4223576,-1.4223576
1.38955,-1.38955
1.4100039,-1.4100039
1.3766726,-1.3766726
1.4122128,-1.4122128
1.3500092,-1.3500092
1.3506333,-1.3506333
1.2723392,-1.2723392
1.3100859,-1.3100859
1.265406,-1.265406
1.287612,-1.287612
1.3460946,-1.3460946
1.3514506,-1.3514506
1.1920726,-1.1920726
1.2829434,-1.2829434
1.2173306,-1.2173306
1.2475965,-1.2475965
1.2484154,-1.2484154
1.1956737,-1.1956737
1.2205013,-1.2205013
1.1992865,-1.1992865
1.1994693,-1.1994693
1.2392874,-1.2392874
1.1895343,-1.1895343
1.2219324,-1.2219324
1.2580183,-1.2580183
1.2181882,-1.2181882
1.3255528,-1.3255528
1.323534,-1.323534
1.3928018,-1.3928018
1.3695782,-1.3695782
1.3690125,-1.3690125
1.266547,-1.266547
1.2929409,-1.2929409
1.2378488,-1.2378488
1.2198577,-1.2198577
1.317086,-1.317086
1.2711909,-1.2711909
1.2736583,-1.2736583
1.3759583,-1.3759583
1.282886,-1.282886
1.3190937,-1.3190937
1.2641246,-1.2641246
1.1698893,-1.1698893
1.2008435,-1.2008435
1.1605204,-1.1605204
1.1781192,-1.1781192
1.1050745,-1.1050745
1.1090397,-1.1090397
1.1462746,-1.1462746
1.1177993,-1.1177993
1.1584902,-1.1584902
1.1323392,-1.1323392
1.3436346,-1.3436346
1.2395349,-1.2395349
1.1770271,-1.1770271
1.3079448,-1.3079448
1.1886681,-1.1886681
1.2705917,-1.2705917
1.239621,-1.239621
1.2988443,-1.2988443
1.5778692,-1.5778692
1.4999819,-1.4999819
1.4779941,-1.4779941
1.4103363,-1.4103363
1.4455477,-1.4455477
1.5032535,-1.5032535
1.3950775,-1.3950775
1.4119445,-1.4119445
1.3629036,-1.3629036
1.5671496,-1.5671496
1.4192541,-1.4192541
1.3839253,-1.3839253
1.4115502,-1.4115502
1.4350014,-1.4350014
1.457566,-1.457566
1.4277118,-1.4277118
1.3436687,-1.3436687
1.3381131,-1.3381131
