[d_loss, g_loss]
1.3039918,-1.3039918
1.3029592,-1.3029592
1.2993557,-1.2993557
1.3296058,-1.3296058
1.2864629,-1.2864629
1.2851036,-1.2851036
1.3393228,-1.3393228
1.3191633,-1.3191633
1.246957,-1.246957
1.3027717,-1.3027717
1.2428854,-1.2428854
1.3208746,-1.3208746
1.2914269,-1.2914269
1.2900386,-1.2900386
1.3044361,-1.3044361
1.3473704,-1.3473704
1.4722812,-1.4722812
1.3696947,-1.3696947
1.4715341,-1.4715341
1.3540494,-1.3540494
1.4337425,-1.4337425
1.3677746,-1.3677746
1.3449695,-1.3449695
1.351985,-1.351985
1.4160333,-1.4160333
1.482533,-1.482533
1.4666554,-1.4666554
1.5162731,-1.5162731
1.4363843,-1.4363843
1.539123,-1.539123
1.4517018,-1.4517018
1.4780264,-1.4780264
1.5203767,-1.5203767
1.5460463,-1.5460463
1.4376278,-1.4376278
1.5362841,-1.5362841
1.4797039,-1.4797039
1.5425668,-1.5425668
1.5720984,-1.5720984
1.50896,-1.50896
1.5031296,-1.5031296
1.5110548,-1.5110548
1.5330676,-1.5330676
1.5336151,-1.5336151
1.5575984,-1.5575984
1.5245185,-1.5245185
1.5175422,-1.5175422
1.4614019,-1.4614019
1.4201491,-1.4201491
1.4178808,-1.4178808
1.3494703,-1.3494703
1.4347191,-1.4347191
1.3943876,-1.3943876
1.3989758,-1.3989758
1.3742507,-1.3742507
1.389271,-1.389271
1.3805119,-1.3805119
1.3548714,-1.3548714
1.3052,-1.3052
1.3080893,-1.3080893
1.2831583,-1.2831583
1.3175786,-1.3175786
1.3252113,-1.3252113
1.2703911,-1.2703911
1.3098655,-1.3098655
1.3348551,-1.3348551
1.329641,-1.329641
1.3133793,-1.3133793
1.2920104,-1.2920104
1.348074,-1.348074
1.3808265,-1.3808265
1.3018584,-1.3018584
1.3314958,-1.3314958
1.348819,-1.348819
1.275725,-1.275725
1.3514938,-1.3514938
1.3504916,-1.3504916
1.3537009,-1.3537009
1.3731763,-1.3731763
1.3185472,-1.3185472
1.2731231,-1.2731231
1.3456153,-1.3456153
1.3272988,-1.3272988
1.3984698,-1.3984698
1.3176684,-1.3176684
